accelerometer_x_mean,accelerometer_x_std,accelerometer_x_var,accelerometer_x_rms,accelerometer_x_skew,accelerometer_x_kurt,accelerometer_x_domfreq,accelerometer_x_specenrg,accelerometer_y_mean,accelerometer_y_std,accelerometer_y_var,accelerometer_y_rms,accelerometer_y_skew,accelerometer_y_kurt,accelerometer_y_domfreq,accelerometer_y_specenrg,accelerometer_z_mean,accelerometer_z_std,accelerometer_z_var,accelerometer_z_rms,accelerometer_z_skew,accelerometer_z_kurt,accelerometer_z_domfreq,accelerometer_z_specenrg,accelerometer_mag_mean,accelerometer_mag_std,accelerometer_mag_var,accelerometer_mag_rms,accelerometer_mag_skew,accelerometer_mag_kurt,accelerometer_mag_domfreq,accelerometer_mag_specenrg,accelerometer_corr_xy,accelerometer_corr_xz,accelerometer_corr_yz,accelerometer_sma,gyroscope_x_mean,gyroscope_x_std,gyroscope_x_var,gyroscope_x_rms,gyroscope_x_skew,gyroscope_x_kurt,gyroscope_x_domfreq,gyroscope_x_specenrg,gyroscope_y_mean,gyroscope_y_std,gyroscope_y_var,gyroscope_y_rms,gyroscope_y_skew,gyroscope_y_kurt,gyroscope_y_domfreq,gyroscope_y_specenrg,gyroscope_z_mean,gyroscope_z_std,gyroscope_z_var,gyroscope_z_rms,gyroscope_z_skew,gyroscope_z_kurt,gyroscope_z_domfreq,gyroscope_z_specenrg,gyroscope_mag_mean,gyroscope_mag_std,gyroscope_mag_var,gyroscope_mag_rms,gyroscope_mag_skew,gyroscope_mag_kurt,gyroscope_mag_domfreq,gyroscope_mag_specenrg,gyroscope_corr_xy,gyroscope_corr_xz,gyroscope_corr_yz,gyroscope_sma,activity,sensor_type
0.24872244961207646,-0.278395256817058,-0.19282530226134423,-0.22897362632444393,-1.4076930638458935,0.3247914551253677,-0.3105873764780933,-0.13619987971196665,0.1256697007423705,-0.25708859060226963,-0.17623122451029752,-0.25362678505432135,0.979195113401334,-0.7006808553789764,-0.2936749540816,-0.173039157468085,-1.49013358194947,-0.25952021940361425,-0.17586165020162842,0.1257891079761408,-0.39369554496820963,-0.431500225645921,-0.3510163322382056,-0.10695951549548978,-0.07195992736448328,-0.2731046073733041,-0.18641994833283623,-0.0990466579113444,0.10450090648334615,-0.3398601150106,-0.3288910265801053,-0.17621615312892994,-0.371334307208103,0.1329876696423393,-2.3666521137399448,-0.11190905038024425,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.22076855006186355,-0.25919610838487256,-0.19259162017283027,-0.23420273236637767,1.6278684040645455,0.006472035107781284,-0.17131435758970484,-0.13638832016117242,0.10229464339838214,-0.24605652732677066,-0.1760998348085762,-0.24228093378211546,-0.7975547438890173,-0.3772861795512367,-0.16116556303578464,-0.17272678751948636,-1.4460558183192156,-0.24627347122125814,-0.17565134457154777,0.11423001094435808,0.42784363075467263,-0.4038055902784328,-0.13377603929154203,-0.11110088618577846,-0.07765983153602651,-0.26338124769178867,-0.1862579922451973,-0.1038476067996954,-0.3742401828459361,-0.339277754658826,-0.10411435013332473,-0.17670517075036335,-1.8662715291722667,2.263412252907234,-2.180680045612531,-0.1195982500445912,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.22566437250874083,-0.2686618502246896,-0.19272311116663216,-0.2371001633219886,0.6027585374613676,-0.23848947715490826,-0.17131435758970484,-0.13639507089572173,0.092429367522534,-0.26072230355843845,-0.1762658219521547,-0.24706799240044958,0.6042466637637114,0.4327465138395241,-0.2936749540816,-0.17277446160751378,-1.4974956855985861,-0.25549694349477964,-0.17580376682459414,0.12824498709095275,0.4215148648363642,-0.4567417400373581,0.19208440012845335,-0.10616792078164408,-0.07091072674063885,-0.26543698350000855,-0.18629490777707394,-0.09784509877176635,-0.6062707919171456,-0.40873579178040714,0.2330506645368461,-0.1761093085585403,1.5497498065863986,-0.9824255137115105,-1.1626550542956593,-0.1125378792976044,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.20068196519364653,-0.25734500103209285,-0.19256220460767617,-0.24036980593222493,1.4000072931158531,0.32665816525446323,-0.17131435758970484,-0.13650933325969825,0.022688431689176836,-0.26062704865527947,-0.17626496990276225,-0.22894911424193062,0.31079274433310633,-0.6391128115082387,-0.02865617198996927,-0.17199311104890175,-1.455208625535296,-0.26643857976934027,-0.17594896598998194,0.11517434727108472,-0.5340433038269606,-0.07739702275400984,-0.13377603929154203,-0.11049483467390542,-0.0754863900256914,-0.2739001555625221,-0.18643177947297002,-0.10225095398318153,0.18117372290836997,-0.19754137897131796,-0.10411435013332473,-0.17653127267817625,-0.9133827751821032,-0.8043779727195105,0.8551333115010501,-0.11060485687732416,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.15872658009148116,-0.29227513384326065,-0.19291311802120797,-0.2753381628838598,-0.307676786253418,-0.508495922033678,-0.17131435758970484,-0.1367370737249528,-0.08384208726788467,-0.28323640121207605,-0.1763843053150948,-0.20357973186956202,1.3537431703659826,-0.031336540318684464,-0.02865617198996927,-0.17047261810487124,-1.4502600410303799,-0.2853570623461344,-0.17610883061452512,0.11282176861306281,-0.6965403526670684,-0.40487492014499454,-0.24239618576487384,-0.11113299855966036,-0.07343674792120172,-0.30042898662426637,-0.18670331912534957,-0.10096308609080333,0.4073889561464905,-0.34964407437531914,-0.21650268835671502,-0.1763769351361617,-1.0603899363798932,2.2602514831710345,-2.6152915060653155,-0.10915597083924414,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.17557784229272014,-0.29989661617248403,-0.19293238378602387,-0.27550628530511695,0.16032823270512253,-0.4795652901886866,-0.03204133870131634,-0.1367307704458347,-0.0824407957550402,-0.2851496587612813,-0.17638676237346196,-0.20403538066725332,0.4401914586258545,-0.19710158598448402,-0.2936749540816,-0.1704993834353635,-1.443621122865217,-0.29387856046790506,-0.1761430930015298,0.11069628519152865,0.7039272896106176,-0.3033047359321519,0.08346425365512156,-0.11181299414571245,-0.0745427354729649,-0.3091525028577952,-0.18674043324943745,-0.10203947930709706,-0.8074227942591669,-0.2908115592112036,0.12066232631345583,-0.17647907568173588,-0.501564410839513,0.030179089300548863,-2.317326511203787,-0.1096545366485162,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.18075846107776875,-0.30028625880082793,-0.19293281720898123,-0.27262998373118863,0.31639518268485767,-0.4416441573668115,-0.03204133870131634,-0.13671932311980714,-0.06296433568306861,-0.2847800387499526,-0.17638638062230105,-0.2094479577960841,-0.02905757537514097,-0.6581461193982306,-0.2936749540816,-0.17083294451254452,-1.4480046189935827,-0.2956556605632064,-0.17614728385665912,0.11194550355135292,0.6773363299336078,-0.48699428656848726,-0.13377603929154203,-0.11139017942922687,-0.0747995814451392,-0.3108352849195334,-0.1867446215059733,-0.10228033859724094,-0.7484786158028358,-0.4722472082763953,-0.10411435013332473,-0.17650229239708545,1.089959303582693,-1.8759809974986315,-1.742435765418385,-0.11039068251499029,0.049149817257244606,-0.4777998629928643,-0.3499160282941327,-0.4790113729650214,0.04424024339065704,-0.22345219457900534,-0.4051842365989534,-0.3491913023529231,0.013909560081070095,-0.46385973821530785,-0.3078888469543654,-0.46383831145010174,0.010874270581918609,-0.2880770857264585,-0.43862547393300705,-0.3078797125483259,0.060301543544010426,-0.4200524722590691,-0.2615558650679643,-0.43247187488741723,-0.05152822290255023,-0.07986696433776508,-0.37177867341349263,-0.27445505094350225,-0.4883590241836983,-0.47671364898591906,-0.3289107984863511,-0.48885037815437316,-0.6199618840341241,-0.25347963376180704,-0.33839719255322653,-0.3593811645884562,-0.2697399628665544,-0.07657038225712251,0.05268338437149582,-0.48893183301255977,Jumping,accelerometer
0.1612407889105546,-0.3032392600207185,-0.19293435796000144,-0.2843885408838452,0.18083608566243334,-0.19544580309776,-0.4498603953664818,-0.13674507328977598,0.3026313575932516,-0.28813560356627993,-0.176388214470989,-0.31134057386371233,0.06737169069957197,-0.11775587339527752,-0.4261843451274154,-0.17388687498976288,0.38451287705778625,-0.30207162910130564,-0.17615392883569722,-0.4204764799220773,0.20844888177340487,-0.2610154420653593,-0.45963647871153746,-0.20072890025674858,-0.3704265432767,-0.31732853057114835,-0.18675177503701312,-0.369537165962695,-0.4258510377779747,-0.2376235893351379,-0.44127936480349556,-0.18961285706080355,0.2994177197445732,-0.15068840559623028,-0.010367440383092567,-0.3579933094724568,-0.7323227482942739,0.2420485777829784,-0.2022964029043728,0.24632531995801626,0.4220040971262904,-0.48308396506974144,-0.2874569093874928,-0.19779023027515694,-0.14256571494852194,0.2564213915812852,-0.1764382771421422,0.22591531002599263,-0.9235182581204999,-0.10405240422512098,0.10455365048165699,-0.19646684931989652,-1.1190292875857153,0.09283391260280599,-0.20307207421718063,0.18418275930986125,1.0225960387251876,-0.13147702730406413,-0.23807779362000273,-0.16405709025112258,0.23864667997972588,0.04883967125126342,-0.2548861130457394,0.1975418845793081,0.22745713198539497,-0.3939820214677337,-0.04884998842631877,-0.2154573284016797,0.6650832296592388,2.9009914772271173,-0.1614778224331956,0.2728045927059051,Jumping,gyroscope
0.1612407889105546,-0.3032392600207185,-0.19293435796000144,-0.2843885408838452,0.18083608566243334,-0.19544580309776,-0.4498603953664818,-0.13674507328977598,0.3026313575932516,-0.28813560356627993,-0.176388214470989,-0.31134057386371233,0.06737169069957197,-0.11775587339527752,-0.4261843451274154,-0.17388687498976288,0.38451287705778625,-0.30207162910130564,-0.17615392883569722,-0.4204764799220773,0.20844888177340487,-0.2610154420653593,-0.45963647871153746,-0.20072890025674858,-0.3704265432767,-0.31732853057114835,-0.18675177503701312,-0.369537165962695,-0.4258510377779747,-0.2376235893351379,-0.44127936480349556,-0.18961285706080355,0.2994177197445732,-0.15068840559623028,-0.010367440383092567,-0.3579933094724568,0.8928168446640168,0.9909115527174032,0.2646023889111128,0.9761836786584003,1.310977080142737,-0.3059045530159558,-0.1697295821760322,0.24115262827091197,0.8245671355493586,0.8547691900516814,0.13266966547544926,0.8230193106232816,0.8351567367890089,-0.3183374691830079,-0.16703591172567503,0.09410374052514361,0.4526002815066939,0.19979285425125956,-0.1761358120416874,0.17625358474903155,0.8260677624558879,-0.341373644453371,0.029323965966977106,-0.19213252648513657,0.6663062161125763,0.7919937848793692,0.1024751268873287,0.6947467487413811,0.4353339299670103,-0.36489047459784724,-0.19362359048977262,0.038497278936487196,1.9279424341481086,-2.1847651445210614,0.6921922597442078,0.7110066216905805,Jumping,gyroscope
0.1612407889105546,-0.3032392600207185,-0.19293435796000144,-0.2843885408838452,0.18083608566243334,-0.19544580309776,-0.4498603953664818,-0.13674507328977598,0.3026313575932516,-0.28813560356627993,-0.176388214470989,-0.31134057386371233,0.06737169069957197,-0.11775587339527752,-0.4261843451274154,-0.17388687498976288,0.38451287705778625,-0.30207162910130564,-0.17615392883569722,-0.4204764799220773,0.20844888177340487,-0.2610154420653593,-0.45963647871153746,-0.20072890025674858,-0.3704265432767,-0.31732853057114835,-0.18675177503701312,-0.369537165962695,-0.4258510377779747,-0.2376235893351379,-0.44127936480349556,-0.18961285706080355,0.2994177197445732,-0.15068840559623028,-0.010367440383092567,-0.3579933094724568,-0.2268822077386417,0.1473153069152497,-0.23859376208723315,0.13866120856753902,-0.4830638694929739,-0.6253766874860006,-0.2874569093874928,-0.2433931743238734,-0.8685441682028114,0.5957560784218844,-0.023406538529680034,0.5884063980049595,0.8600622621658698,-0.6910900558524097,-0.031241130622009023,-0.030635479969752626,-0.8626697282168604,0.11447347464315132,-0.198032900569215,0.15758304519443883,-1.4034921467623156,-0.1566320248163353,0.029323965966977106,-0.1822415917632126,0.34117369240732665,0.01899359782354157,-0.26305507302985676,0.2772349172330361,-0.8868181143849105,-0.41939838526331635,0.8197916239544044,-0.176344866361855,0.12062841762528144,-1.0738419901321796,2.686665756331154,0.34368323032788123,Jumping,gyroscope
